close,high,ignore,low,open,close_time,number_of_trades,open_time,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,volume
43079.51000000,43088.29000000,0,43079.51000000,43088.28000000,1707049679999,320,1707049620000,245312.37401110,0.73055000,31475.40668880,5.69340000,
43079.52000000,43079.52000000,0,43079.51000000,43079.52000000,1707049739999,194,1707049680000,55968.90261400,0.32220000,13880.22134400,1.29920000,
43079.52000000,43079.52000000,0,43079.51000000,43079.52000000,1707049799999,187,1707049740000,33208.27311010,0.20315000,8751.60448800,0.77086000,
43084.31000000,43084.31000000,0,43079.51000000,43079.52000000,1707049859999,318,1707049800000,330943.37726980,4.47167000,192645.33697410,7.68192000,
43084.30000000,43084.31000000,0,43084.30000000,43084.30000000,1707049919999,213,1707049860000,111775.32847520,0.56132000,24184.08488920,2.59434000,
43084.31000000,43084.31000000,0,43084.30000000,43084.30000000,1707049979999,211,1707049920000,75916.27217740,1.22054000,52586.12372740,1.76204000,
43096.35000000,43096.35000000,0,43084.30000000,43084.31000000,1707050039999,384,1707049980000,711605.38837960,15.43034000,664870.43889320,16.51499000,
43089.80000000,43096.55000000,0,43089.79000000,43096.35000000,1707050099999,382,1707050040000,776517.70105690,11.49977000,495578.37766450,18.01889000,
43104.19000000,43104.19000000,0,43089.79000000,43089.80000000,1707050159999,354,1707050100000,518335.44462330,11.04408000,475974.54044540,12.02700000,
43111.90000000,43111.90000000,0,43104.18000000,43104.18000000,1707050219999,280,1707050160000,237510.42361670,4.67550000,201544.56719370,5.50987000,
43115.75000000,43115.76000000,0,43111.89000000,43111.90000000,1707050279999,259,1707050220000,214959.46137930,4.14117000,178537.68628210,4.98595000,
43108.01000000,43115.76000000,0,43108.00000000,43115.76000000,1707050339999,458,1707050280000,287807.79114780,0.48127000,20747.01176120,6.67565000,
43108.00000000,43108.01000000,0,43108.00000000,43108.01000000,1707050399999,332,1707050340000,64298.17105570,0.25757000,11103.33013570,1.49156000,
43092.01000000,43108.01000000,0,43092.00000000,43108.01000000,1707050459999,755,1707050400000,349566.71096770,0.44083000,19003.00316830,8.10993000,
43079.52000000,43092.01000000,0,43079.52000000,43092.01000000,1707050519999,1886,1707050460000,544237.41319080,4.27616000,184232.49913230,12.63194000,
43061.74000000,43079.53000000,0,43061.74000000,43079.53000000,1707050579999,509,1707050520000,446588.79880180,0.35510000,15292.25581740,10.36905000,
43048.43000000,43061.75000000,0,43048.42000000,43061.75000000,1707050639999,376,1707050580000,245187.17545710,0.26668000,11482.63474850,5.69486000,
43046.17000000,43048.43000000,0,43046.17000000,43048.43000000,1707050699999,273,1707050640000,151557.56364350,2.14245000,92224.49193370,3.52080000,
43050.12000000,43053.59000000,0,43046.17000000,43046.17000000,1707050759999,393,1707050700000,276396.30112930,3.46144000,149007.37680890,6.42030000,
43019.05000000,43050.12000000,0,43019.05000000,43050.12000000,1707050819999,628,1707050760000,315915.43806590,1.52491000,65606.72752860,7.34081000,
43012.99000000,43019.06000000,0,43004.92000000,43019.06000000,1707050879999,715,1707050820000,1072569.19002310,13.19430000,567459.67015380,24.93765000,
43026.45000000,43026.45000000,0,43012.98000000,43012.98000000,1707050939999,341,1707050880000,223868.28682920,3.57507000,153791.00697500,5.20381000,
43032.00000000,43032.00000000,0,43026.44000000,43026.45000000,1707050999999,689,1707050940000,135925.78960270,2.63729000,113477.19161540,3.15900000,
43041.23000000,43041.23000000,0,43031.99000000,43031.99000000,1707051059999,285,1707051000000,262239.03801920,3.74949000,161371.11275390,6.09304000,
43026.71000000,43041.23000000,0,43024.30000000,43041.23000000,1707051119999,575,1707051060000,571461.66668910,5.16698000,222311.40825670,13.27984000,
43012.98000000,43026.71000000,0,43012.98000000,43026.70000000,1707051179999,331,1707051120000,264986.97525480,0.31862000,13706.05533100,6.15927000,
43016.15000000,43016.15000000,0,43012.98000000,43012.98000000,1707051239999,302,1707051180000,189035.80326610,3.96770000,170664.65262410,4.39480000,
43015.66000000,43016.15000000,0,43004.01000000,43016.15000000,1707051299999,514,1707051240000,585029.58985610,5.18620000,223051.52567400,13.60184000,
43012.36000000,43015.67000000,0,43012.35000000,43015.67000000,1707051359999,422,1707051300000,278989.47044480,1.74796000,75184.57156960,6.48607000,
43012.20000000,43012.36000000,0,43012.19000000,43012.36000000,1707051419999,257,1707051360000,129503.78125440,0.58602000,25206.01215600,3.01086000,
43023.35000000,43023.41000000,0,43012.19000000,43012.20000000,1707051479999,432,1707051420000,342957.64991600,6.58071000,283068.31758630,7.97281000,
43015.20000000,43023.35000000,0,43015.19000000,43023.35000000,1707051539999,277,1707051480000,190290.42277640,0.36557000,15726.50564640,4.42320000,
42994.44000000,43015.20000000,0,42994.43000000,43015.19000000,1707051599999,554,1707051540000,389716.21390170,0.34959000,15034.76154910,9.06136000,
42994.96000000,42994.96000000,0,42994.43000000,42994.44000000,1707051659999,674,1707051600000,345316.47096140,5.38409000,231487.40220680,8.03159000,
42997.21000000,42997.21000000,0,42994.95000000,42994.95000000,1707051719999,471,1707051660000,218430.87875320,3.90678000,167974.77355870,5.08029000,
42994.11000000,42997.21000000,0,42994.10000000,42997.20000000,1707051779999,427,1707051720000,399441.36992380,0.57059000,24533.40626080,9.29014000,
43005.33000000,43014.30000000,0,42994.10000000,42994.10000000,1707051839999,737,1707051780000,1948848.18063200,34.42066000,1480305.06757870,45.31422000,
42983.53000000,43005.34000000,0,42983.52000000,43005.34000000,1707051899999,567,1707051840000,307875.30374920,1.45759000,62670.68757330,7.16060000,
42965.92000000,42983.53000000,0,42963.53000000,42983.52000000,1707051959999,742,1707051900000,457144.99678960,4.67358000,200817.96751230,10.63824000,
42975.74000000,42975.75000000,0,42965.91000000,42965.92000000,1707052019999,504,1707051960000,562271.02502910,6.48407000,278619.35784520,13.08525000,
42976.50000000,42983.53000000,0,42975.74000000,42975.74000000,1707052079999,420,1707052020000,498429.15414410,3.00296000,129061.74458330,11.59633000,
42983.41000000,42983.41000000,0,42971.50000000,42976.51000000,1707052139999,499,1707052080000,297058.30919260,4.74095000,203751.55848820,6.91206000,
42982.02000000,42983.41000000,0,42982.02000000,42983.40000000,1707052199999,268,1707052140000,233219.54168630,2.93540000,126173.47619780,5.42581000,
42989.31000000,42989.32000000,0,42982.02000000,42982.02000000,1707052259999,355,1707052200000,281062.15589780,5.41615000,232808.50599960,6.53877000,
42989.34000000,42989.35000000,0,42989.31000000,42989.31000000,1707052319999,241,1707052260000,110993.28367330,1.06411000,45745.38550240,2.58188000,
42991.10000000,42991.10000000,0,42989.34000000,42989.34000000,1707052379999,279,1707052320000,161535.76017600,2.72097000,116972.83279450,3.75757000,
42972.41000000,42992.42000000,0,42972.40000000,42991.10000000,1707052439999,517,1707052380000,542411.32653280,1.56753000,67386.46342840,12.61868000,
42980.14000000,42980.14000000,0,42972.40000000,42972.40000000,1707052499999,373,1707052440000,399713.85849200,6.42806000,276256.61599510,9.30057000,
42986.01000000,42986.02000000,0,42973.14000000,42980.13000000,1707052559999,544,1707052500000,470060.57758880,6.79357000,291979.82247510,10.93708000,
43001.99000000,43002.00000000,0,42986.01000000,42986.02000000,1707052619999,406,1707052560000,265341.41130890,5.04534000,216916.99286770,6.17174000,
43011.97000000,43011.98000000,0,43001.99000000,43001.99000000,1707052679999,252,1707052620000,218966.69316960,3.36747000,144819.12213060,5.09142000,
43015.00000000,43015.00000000,0,43011.97000000,43011.97000000,1707052739999,271,1707052680000,154174.93006520,1.80935000,77826.83384440,3.58429000,
43015.00000000,43015.00000000,0,43014.99000000,43015.00000000,1707052799999,234,1707052740000,148692.07922220,1.25397000,53939.51955000,3.45675000,
43000.00000000,43015.00000000,0,43000.00000000,43015.00000000,1707052859999,448,1707052800000,400006.38551330,1.12875000,48550.33839920,9.29986000,
43007.88000000,43007.90000000,0,42990.00000000,43000.00000000,1707052919999,547,1707052860000,696421.55144550,8.75141000,376265.12738920,16.19792000,
43004.87000000,43007.89000000,0,43004.87000000,43007.89000000,1707052979999,256,1707052920000,148807.37674620,0.52356000,22515.68740700,3.46018000,
43004.87000000,43004.88000000,0,43004.87000000,43004.87000000,1707053039999,152,1707052980000,46632.33587610,0.50916000,21896.36470080,1.08435000,
43009.63000000,43009.64000000,0,43004.87000000,43004.87000000,1707053099999,297,1707053040000,131023.90077590,2.61279000,112364.53897690,3.04667000,
43009.64000000,43009.64000000,0,43009.63000000,43009.64000000,1707053159999,152,1707053100000,150904.89826460,2.01577000,86697.54202280,3.50863000,
43009.64000000,43009.64000000,0,43009.63000000,43009.64000000,1707053219999,201,1707053160000,76070.27762780,0.52394000,22534.47078160,1.76868000,
43009.64000000,43009.64000000,0,43009.63000000,43009.63000000,1707053279999,291,1707053220000,140808.37776800,1.03036000,44315.41267040,3.27388000,
43016.15000000,43016.16000000,0,43009.63000000,43009.64000000,1707053339999,348,1707053280000,219087.18484930,3.56765000,153449.72897030,5.09372000,
43016.16000000,43016.16000000,0,43016.15000000,43016.16000000,1707053399999,242,1707053340000,107058.60198970,0.78697000,33852.42743520,2.48880000,
43026.70000000,43026.71000000,0,43016.15000000,43016.16000000,1707053459999,471,1707053400000,437705.91410040,5.72687000,246357.16386840,10.17467000,
43016.15000000,43037.92000000,0,43016.15000000,43026.71000000,1707053519999,538,1707053460000,609310.17586540,7.25527000,312200.90759870,14.15980000,
43002.22000000,43016.16000000,0,43001.10000000,43016.15000000,1707053579999,403,1707053520000,533550.74655590,4.62218000,198806.61565160,12.40540000,
43000.00000000,43002.23000000,0,43000.00000000,43002.23000000,1707053639999,272,1707053580000,240343.14604410,1.02492000,44071.65751700,5.58932000,
43001.61000000,43001.62000000,0,43000.00000000,43000.01000000,1707053699999,341,1707053640000,257863.39832900,4.27106000,183656.99001280,5.99678000,
42972.96000000,43006.28000000,0,42972.55000000,43001.62000000,1707053759999,663,1707053700000,790392.76473040,3.42839000,147425.20852060,18.38532000,
42986.79000000,42986.79000000,0,42972.96000000,42972.96000000,1707053819999,424,1707053760000,484427.87899400,10.40589000,447244.55888360,11.27104000,
42984.00000000,42986.79000000,0,42984.00000000,42986.79000000,1707053879999,303,1707053820000,338435.03981910,2.94834000,126731.62190330,7.87336000,
42984.00000000,42984.01000000,0,42983.99000000,42984.00000000,1707053939999,243,1707053880000,166051.05956010,0.21663000,9311.62479540,3.86309000,
42988.06000000,42988.06000000,0,42983.99000000,42983.99000000,1707053999999,316,1707053940000,334571.37669760,6.13441000,263686.81549770,7.78344000,
42988.06000000,42988.06000000,0,42988.05000000,42988.06000000,1707054059999,203,1707054000000,82644.96194450,0.59390000,25530.60883400,1.92251000,
42988.06000000,42988.06000000,0,42988.05000000,42988.06000000,1707054119999,229,1707054060000,101294.90483110,1.32136000,56802.70296160,2.35635000,
42984.00000000,42988.06000000,0,42984.00000000,42988.05000000,1707054179999,357,1707054120000,222116.60614140,0.39467000,16965.14828650,5.16708000,
42983.99000000,42984.01000000,0,42983.99000000,42984.01000000,1707054239999,226,1707054180000,121011.55577850,1.04032000,44717.11585670,2.81527000,
42983.99000000,42984.00000000,0,42983.99000000,42983.99000000,1707054299999,175,1707054240000,58410.94779970,0.37887000,16285.34808000,1.35890000,
42993.90000000,42993.91000000,0,42983.99000000,42984.00000000,1707054359999,477,1707054300000,482732.60933030,7.98825000,343381.74342010,11.22960000,
42984.60000000,42993.91000000,0,42984.60000000,42993.90000000,1707054419999,408,1707054360000,387642.57201820,2.55593000,109869.81826130,9.01716000,
42993.91000000,42993.91000000,0,42984.60000000,42984.60000000,1707054479999,406,1707054420000,238515.45153640,4.07148000,175018.17874100,5.54860000,
42999.33000000,42999.33000000,0,42993.90000000,42993.91000000,1707054539999,313,1707054480000,135728.98737360,1.63318000,70219.06885760,3.15674000,
42993.90000000,42999.33000000,0,42993.90000000,42999.32000000,1707054599999,380,1707054540000,502336.41670110,3.08193000,132520.71031070,11.68255000,
42993.90000000,42993.91000000,0,42993.90000000,42993.90000000,1707054659999,206,1707054600000,89162.48086770,1.12917000,48547.43335470,2.07384000,
42993.90000000,42993.91000000,0,42993.90000000,42993.91000000,1707054719999,216,1707054660000,46085.59545880,0.41098000,17669.63713180,1.07191000,
42993.91000000,42993.91000000,0,42993.90000000,42993.91000000,1707054779999,233,1707054720000,158147.07280170,3.07977000,132411.35420070,3.67836000,
43000.00000000,43000.00000000,0,42993.90000000,42993.90000000,1707054839999,276,1707054780000,281875.11627530,6.26869000,269530.33085270,6.55580000,
43000.00000000,43000.00000000,0,42999.99000000,43000.00000000,1707054899999,213,1707054840000,157871.48334250,3.00568000,129244.24000000,3.67143000,
43005.57000000,43005.58000000,0,42999.99000000,43000.00000000,1707054959999,274,1707054900000,417265.01234050,9.18176000,394818.25560590,9.70374000,
42995.53000000,43005.58000000,0,42995.52000000,43005.58000000,1707055019999,383,1707054960000,251209.76846310,0.40755000,17523.54185270,5.84177000,
42995.53000000,42995.53000000,0,42995.52000000,42995.52000000,1707055079999,215,1707055020000,101288.41877620,0.27154000,11675.00621620,2.35579000,
42995.52000000,42995.53000000,0,42995.52000000,42995.52000000,1707055139999,197,1707055080000,57166.84643250,0.30405000,13072.79089650,1.32960000,
42995.52000000,42995.53000000,0,42995.52000000,42995.52000000,1707055199999,209,1707055140000,101522.31609970,0.44101000,18961.45868530,2.36123000,
43005.06000000,43005.07000000,0,42995.52000000,42995.53000000,1707055259999,468,1707055200000,466196.33888010,9.18108000,394795.43197680,10.84164000,
43012.98000000,43012.98000000,0,43005.06000000,43005.06000000,1707055319999,343,1707055260000,201878.24885390,1.45833000,62721.48921830,4.69396000,
42991.10000000,43012.98000000,0,42991.10000000,43012.97000000,1707055379999,532,1707055320000,934517.50983650,0.84966000,36540.43567460,21.73235000,
42987.56000000,42991.11000000,0,42987.56000000,42991.11000000,1707055439999,224,1707055380000,238178.25076290,2.46759000,106076.17541040,5.54040000,
42987.16000000,42987.57000000,0,42987.15000000,42987.56000000,1707055499999,203,1707055440000,108528.53287530,0.75195000,32324.23224290,2.52466000,
42971.97000000,42987.16000000,0,42970.65000000,42987.16000000,1707055559999,379,1707055500000,473020.88237590,0.77667000,33377.04404720,11.00525000,
42981.03000000,42981.03000000,0,42971.96000000,42971.97000000,1707055619999,421,1707055560000,378384.84670960,8.12267000,349076.73982400,8.80458000,
42975.01000000,42981.03000000,0,42975.00000000,42981.03000000,1707055679999,363,1707055620000,304704.63367320,0.47813000,20549.50785760,7.08967000,
42972.01000000,42975.01000000,0,42972.00000000,42975.01000000,1707055739999,241,1707055680000,94511.77382780,0.18816000,8085.68189510,2.19935000,
42980.00000000,42980.00000000,0,42972.00000000,42972.01000000,1707055799999,359,1707055740000,291887.52646430,5.84012000,250981.60216370,6.79190000,
42990.31000000,42990.31000000,0,42979.99000000,42979.99000000,1707055859999,448,1707055800000,343659.66743850,7.14506000,307122.75023800,7.99507000,
42994.99000000,42995.00000000,0,42990.30000000,42990.30000000,1707055919999,335,1707055860000,246777.17186180,4.20917000,180962.55390990,5.74003000,
42994.99000000,42995.00000000,0,42994.99000000,42995.00000000,1707055979999,288,1707055920000,193930.22523420,3.29895000,141838.35525000,4.51053000,
42997.99000000,42998.00000000,0,42994.99000000,42994.99000000,1707056039999,288,1707055980000,121929.54614780,1.56608000,67334.50858450,2.83587000,
43006.66000000,43006.66000000,0,42997.99000000,42997.99000000,1707056099999,366,1707056040000,335102.63544810,6.76724000,291003.79010320,7.79266000,
43016.15000000,43016.16000000,0,43006.65000000,43006.66000000,1707056159999,338,1707056100000,359663.14648890,7.35966000,316546.41065380,8.36205000,
43010.01000000,43016.16000000,0,43010.00000000,43016.15000000,1707056219999,474,1707056160000,835116.20688820,1.76728000,76011.63116340,19.41574000,
43003.80000000,43010.01000000,0,43003.79000000,43010.01000000,1707056279999,701,1707056220000,967121.47919710,13.23366000,569100.32940170,22.48828000,
43003.79000000,43003.80000000,0,43003.79000000,43003.79000000,1707056339999,328,1707056280000,463780.41504980,2.12642000,91444.14039600,10.78464000,
42965.17000000,43003.80000000,0,42959.99000000,43003.80000000,1707056399999,863,1707056340000,6207750.61250140,65.89250000,2830830.11425880,144.45824000,
42954.12000000,42965.18000000,0,42947.98000000,42965.17000000,1707056459999,1036,1707056400000,955674.42756490,9.83810000,422572.44526570,22.24867000,
42974.87000000,42974.87000000,0,42954.11000000,42954.12000000,1707056519999,891,1707056460000,2960061.90327220,52.15593000,2240845.33531970,68.89377000,
42977.20000000,42979.84000000,0,42974.86000000,42974.87000000,1707056579999,454,1707056520000,1230937.37771760,23.97199000,1030214.46597320,28.64230000,
42984.59000000,42984.60000000,0,42977.19000000,42977.20000000,1707056639999,289,1707056580000,433817.63911550,8.12649000,349278.26720070,10.09329000,
43002.23000000,43002.24000000,0,42984.59000000,42984.59000000,1707056699999,380,1707056640000,821190.08462610,17.83404000,766775.47177150,19.09968000,
42997.06000000,43003.81000000,0,42997.06000000,43002.23000000,1707056759999,292,1707056700000,358668.36026840,1.27908000,54998.37045640,8.34082000,
43006.46000000,43006.46000000,0,42997.06000000,42997.06000000,1707056819999,287,1707056760000,233079.60747920,4.48009000,192645.28951770,5.42036000,
43006.55000000,43006.55000000,0,43006.54000000,43006.54000000,1707056879999,255,1707056820000,356596.93612870,3.84761000,165472.43184550,8.29169000,
42997.06000000,43006.55000000,0,42997.06000000,43006.55000000,1707056939999,542,1707056880000,772328.90052640,0.58690000,25238.03295950,17.95956000,
43002.15000000,43002.20000000,0,42992.13000000,42997.07000000,1707056999999,435,1707056940000,375999.93611520,6.29318000,270582.75445830,8.74506000,
43008.00000000,43008.00000000,0,43002.14000000,43002.15000000,1707057059999,407,1707057000000,535516.99880530,11.58829000,498354.35953890,12.45245000,
43008.03000000,43008.03000000,0,43007.99000000,43007.99000000,1707057119999,326,1707057060000,394388.08457420,7.82577000,336570.72123660,9.17011000,
43006.97000000,43014.74000000,0,43004.87000000,43008.02000000,1707057179999,471,1707057120000,581306.64466660,2.25918000,97167.03501970,13.51496000,
43006.97000000,43006.98000000,0,43006.97000000,43006.97000000,1707057239999,273,1707057180000,252869.84382540,4.20376000,180791.02224480,5.87974000,
43007.51000000,43007.51000000,0,43006.97000000,43006.98000000,1707057299999,291,1707057240000,243227.03968950,3.16588000,136155.02530870,5.65552000,
43002.11000000,43007.51000000,0,43002.10000000,43007.51000000,1707057359999,537,1707057300000,597007.76112010,0.85596000,36809.27994090,13.88191000,
42977.60000000,43002.11000000,0,42977.59000000,43002.10000000,1707057419999,2198,1707057360000,606562.66082980,0.77939000,33503.40734950,14.10864000,
42974.02000000,42977.60000000,0,42974.01000000,42977.59000000,1707057479999,409,1707057420000,174289.19133400,1.34815000,57935.52648630,4.05564000,
42972.98000000,42974.02000000,0,42962.00000000,42974.02000000,1707057539999,745,1707057480000,390823.04140520,4.35103000,186951.54536090,9.09524000,
42965.11000000,42972.98000000,0,42965.10000000,42972.97000000,1707057599999,437,1707057540000,257401.72673960,0.67080000,28825.85382470,5.98994000,
42942.00000000,42965.11000000,0,42942.00000000,42965.10000000,1707057659999,1516,1707057600000,1193056.22272870,1.97782000,84945.66678730,27.77650000,
42951.78000000,42951.79000000,0,42942.00000000,42942.01000000,1707057719999,434,1707057660000,412168.11782560,5.54977000,238349.72173000,9.59683000,
42951.78000000,42951.79000000,0,42951.78000000,42951.78000000,1707057779999,282,1707057720000,148858.84987520,0.68936000,29609.24595440,3.46572000,
42951.78000000,42951.79000000,0,42951.78000000,42951.79000000,1707057839999,226,1707057780000,56457.54092680,0.32236000,13845.93902440,1.31444000,
42952.01000000,42952.02000000,0,42951.78000000,42951.78000000,1707057899999,401,1707057840000,299386.94284830,5.97818000,256773.89374310,6.97029000,
42927.09000000,42952.02000000,0,42920.00000000,42952.02000000,1707057959999,983,1707057900000,1219844.88382450,5.10708000,219299.86195950,28.40667000,
42920.43000000,42927.10000000,0,42908.04000000,42927.09000000,1707058019999,1374,1707057960000,1144655.18734260,13.11335000,562780.55379690,26.66993000,
42919.99000000,42920.44000000,0,42900.00000000,42920.43000000,1707058079999,1599,1707058020000,1305952.17532450,16.46053000,706346.58405260,30.43385000,
42907.17000000,42920.00000000,0,42874.88000000,42920.00000000,1707058139999,1265,1707058080000,1868921.52520320,12.06278000,517425.01987380,43.56439000,
42911.40000000,42918.78000000,0,42904.72000000,42907.17000000,1707058199999,474,1707058140000,626723.71911900,7.93006000,340262.73670340,14.60549000,
42891.10000000,42918.78000000,0,42891.10000000,42911.40000000,1707058259999,615,1707058200000,697516.84737910,5.56537000,238825.68471750,16.25522000,
42895.20000000,42899.75000000,0,42891.10000000,42891.11000000,1707058319999,406,1707058260000,329162.03423520,2.93722000,125990.31330910,7.67342000,
42893.11000000,42895.20000000,0,42893.11000000,42895.19000000,1707058379999,287,1707058320000,180940.74920130,0.78162000,33527.53478480,4.21822000,
42899.78000000,42899.78000000,0,42893.07000000,42893.12000000,1707058439999,533,1707058380000,434470.33292120,7.98035000,342332.82031840,10.12829000,
42899.73000000,42899.78000000,0,42899.73000000,42899.78000000,1707058499999,310,1707058440000,316779.13041900,0.78929000,33860.35123860,7.38417000,
42882.74000000,42899.74000000,0,42880.00000000,42899.74000000,1707058559999,722,1707058500000,970972.00647750,2.98802000,128140.03391900,22.64023000,
42871.04000000,42882.75000000,0,42850.00000000,42882.75000000,1707058619999,1448,1707058560000,1272099.95888170,17.99874000,771375.17481290,29.67844000,
42871.05000000,42875.99000000,0,42871.04000000,42871.05000000,1707058679999,511,1707058620000,527811.26613930,2.09902000,89988.21367320,12.31103000,
42881.04000000,42881.05000000,0,42871.04000000,42871.04000000,1707058739999,1006,1707058680000,296412.53199420,5.89314000,252659.66011430,6.91351000,
42874.00000000,42881.05000000,0,42874.00000000,42881.04000000,1707058799999,356,1707058740000,425663.16166480,2.80413000,120243.39417090,9.92671000,
42873.00000000,42881.05000000,0,42873.00000000,42874.00000000,1707058859999,584,1707058800000,848460.82039160,7.26379000,311464.98932260,19.78709000,
42860.00000000,42873.01000000,0,42860.00000000,42873.01000000,1707058919999,350,1707058860000,279347.67782790,0.70589000,30262.43221230,6.51646000,
42864.00000000,42864.00000000,0,42855.96000000,42860.00000000,1707058979999,530,1707058920000,585625.85573150,11.37925000,487701.81914670,13.66399000,
42864.94000000,42864.94000000,0,42863.99000000,42863.99000000,1707059039999,424,1707058980000,201951.06771180,3.84784000,164934.67180370,4.71141000,
42855.96000000,42864.94000000,0,42855.96000000,42864.93000000,1707059099999,378,1707059040000,433747.21955140,0.78393000,33597.76022400,10.12000000,
42861.07000000,42861.08000000,0,42850.00000000,42855.96000000,1707059159999,620,1707059100000,1292280.38054280,21.51648000,922047.47346430,30.15581000,
42903.35000000,42903.36000000,0,42857.29000000,42861.07000000,1707059219999,819,1707059160000,1124371.49630570,19.86065000,851467.87226020,26.22671000,
42904.55000000,42906.48000000,0,42903.35000000,42903.36000000,1707059279999,372,1707059220000,459345.03800120,6.55949000,281439.18676250,10.70588000,
42898.98000000,42904.56000000,0,42894.94000000,42904.55000000,1707059339999,758,1707059280000,399142.49065310,3.38190000,145081.32725850,9.30393000,
42906.50000000,42906.51000000,0,42898.98000000,42898.99000000,1707059399999,400,1707059340000,265625.28157440,5.45857000,234185.51914200,6.19139000,
42932.01000000,42943.56000000,0,42906.50000000,42906.51000000,1707059459999,776,1707059400000,1000853.78950290,15.18070000,651661.67222290,23.31296000,
42927.01000000,42932.01000000,0,42917.00000000,42932.00000000,1707059519999,548,1707059460000,1048710.10862400,15.76392000,676589.05400540,24.43287000,
42922.01000000,42927.01000000,0,42922.01000000,42927.01000000,1707059579999,312,1707059520000,296678.51530690,1.12423000,48257.64788030,6.91147000,
42922.02000000,42922.02000000,0,42922.01000000,42922.01000000,1707059639999,186,1707059580000,65474.52996580,0.82515000,35417.10480300,1.52543000,
